rank,category,match_score,skills_found,missing_skills
2210,CONSULTANT,0.005008797133533882,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2211,ARTS,0.004984554131020608,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2212,SALES,0.004921577059397871,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2213,FITNESS,0.00490941314143051,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2214,FITNESS,0.004904679087534671,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2215,INFORMATION-TECHNOLOGY,0.004901620473680403,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2216,HR,0.004894899737027192,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2217,HEALTHCARE,0.004876975303908887,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2218,FITNESS,0.00486011930142877,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2219,AVIATION,0.004857930502802499,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2220,CONSULTANT,0.004811448484114153,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2221,BANKING,0.00480532495101216,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2222,FITNESS,0.004803465218065743,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2223,BPO,0.004787857303774498,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2224,CONSULTANT,0.004775009695699133,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2225,SALES,0.004771069981461204,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2226,BUSINESS-DEVELOPMENT,0.004749941321627321,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2227,ACCOUNTANT,0.004748742089103944,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2228,AGRICULTURE,0.004743238936785396,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2229,ACCOUNTANT,0.004732550862208183,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2230,APPAREL,0.004708084214599216,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2231,HEALTHCARE,0.004689317504574977,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2232,DESIGNER,0.004674456599414243,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2233,BUSINESS-DEVELOPMENT,0.004662710675073013,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2234,PUBLIC-RELATIONS,0.00462950668458523,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2235,ACCOUNTANT,0.0046141994295926855,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2236,HR,0.004596587524946684,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2237,ACCOUNTANT,0.0045718230837112385,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2238,ADVOCATE,0.004512610069171233,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2239,FITNESS,0.004510923682722481,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2240,ENGINEERING,0.004502401548073403,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2241,DIGITAL-MEDIA,0.004499236614587349,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2242,APPAREL,0.004489679619083178,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2243,INFORMATION-TECHNOLOGY,0.00446385389137804,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2244,PUBLIC-RELATIONS,0.004436017415081034,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2245,PUBLIC-RELATIONS,0.004415374193183851,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2246,DESIGNER,0.004405482801099713,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2247,ARTS,0.004404196843326771,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2248,PUBLIC-RELATIONS,0.004399432307441961,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2249,ARTS,0.004394961507241195,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2250,APPAREL,0.004369053672081767,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2251,HR,0.004309574038543767,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2252,SALES,0.004299413770602215,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2253,SALES,0.004287851420362244,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2254,CHEF,0.004277436915543347,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2255,APPAREL,0.004248762272208399,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2256,CONSULTANT,0.004238917489643697,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2257,BPO,0.004232417089744654,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2258,BUSINESS-DEVELOPMENT,0.004230062339010919,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2259,CHEF,0.0042165489362965495,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2260,TEACHER,0.0042142067842808936,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2261,HR,0.004193528123865996,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2262,CONSULTANT,0.004186276824616472,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2263,PUBLIC-RELATIONS,0.004179421269916718,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2264,BPO,0.004152599648496193,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2265,BUSINESS-DEVELOPMENT,0.004144029765472318,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2266,ARTS,0.004130835187088578,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2267,ARTS,0.0041239210729515545,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2268,BANKING,0.00411347609978187,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2269,SALES,0.004103829712007387,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2270,CHEF,0.004087210252854765,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2271,SALES,0.004076972959104532,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2272,ACCOUNTANT,0.0040552596876659314,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2273,ARTS,0.00404285958779976,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2274,FITNESS,0.004037682121423736,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2275,DESIGNER,0.00401636264824228,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2276,HEALTHCARE,0.003988933302318282,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2277,BANKING,0.003966281599638619,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2278,ARTS,0.003915700683564402,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2279,SALES,0.003881901896929353,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2280,BUSINESS-DEVELOPMENT,0.0038700636801988044,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2281,BPO,0.003831005106253192,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2282,ENGINEERING,0.003742400044632837,['sql'],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'statistics', 'tensorflow', 'visualization']"
2283,CONSTRUCTION,0.0037408808323569527,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2284,CHEF,0.0037267099020282216,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2285,SALES,0.0037186306114816207,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2286,CHEF,0.00371005306582801,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2287,ADVOCATE,0.0036812082719171906,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2288,CONSULTANT,0.0036747742146513197,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2289,APPAREL,0.0036688745755115502,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2290,PUBLIC-RELATIONS,0.0036621914486931915,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2291,CHEF,0.0036618565962800846,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2292,DESIGNER,0.0036556175180608537,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2293,ENGINEERING,0.0036525082441062487,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2294,CHEF,0.003648676629026176,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2295,FITNESS,0.0036375691909723666,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
